0.201300	0.317400	0.481300	0.313300	0.378500	0.308200	0.454400	0.381400	0.164200	0.598500	0.325500	0.076000	0.706300	0.239700	0.054000	0.780500	0.136600	0.082900	0.789600	0.056000	0.154400	0.748300	0.024500	0.227200	0.654700	0.056500	0.288800	0.541200	0.144000	0.314800	0.453600	0.250400	0.296000	0.387700	0.350000	0.262300	0.406800	0.391100	0.202100	0.463800	0.383400	0.152800	0.579100	0.293200	0.127700	0.691800	0.171800	0.136400	0.793800	0.064400	0.141800	0.834200	0.010200	0.155600	0.813400	0.035500	0.151100	0.719900	0.152700	0.127400
0.282000	0.360100	0.357900	0.411300	0.380200	0.208500	0.555600	0.346000	0.098400	0.686800	0.260600	0.052600	0.767200	0.164800	0.068000	0.794300	0.076800	0.128900	0.770100	0.027100	0.202800	0.693800	0.038500	0.267700	0.590100	0.108000	0.301900	0.479300	0.221900	0.298800	0.400700	0.330400	0.268900	0.385600	0.393600	0.220800	0.431800	0.398700	0.169500	0.526000	0.333300	0.140700	0.648800	0.220000	0.131200	0.757000	0.099800	0.143200	0.814700	0.021800	0.163500	0.812900	0.015000	0.172100	0.752700	0.097000	0.150300	0.628500	0.264100	0.107400
0.379200	0.375300	0.245500	0.522900	0.357700	0.119400	0.659600	0.284700	0.055700	0.755700	0.192900	0.051400	0.807400	0.095300	0.097300	0.792600	0.036600	0.170800	0.731000	0.032200	0.236800	0.632100	0.080600	0.287300	0.517900	0.177100	0.305000	0.435400	0.294400	0.270200	0.394000	0.369300	0.236700	0.406600	0.406900	0.186500	0.483900	0.369900	0.146200	0.592700	0.273500	0.133800	0.705500	0.150600	0.143900	0.792800	0.044700	0.162500	0.810800	0.010700	0.178500	0.771600	0.056300	0.172100	0.670300	0.199500	0.130200	0.528400	0.392600	0.079000
0.488900	0.368900	0.142200	0.620500	0.308600	0.070900	0.731500	0.218000	0.050500	0.808500	0.112600	0.078900	0.813700	0.047900	0.138400	0.762800	0.023500	0.213700	0.677800	0.060600	0.261600	0.560200	0.149100	0.290700	0.455800	0.263400	0.280800	0.387300	0.365500	0.247200	0.403800	0.408000	0.188200	0.453300	0.389200	0.157500	0.541300	0.321300	0.137400	0.667200	0.193100	0.139700	0.752200	0.076100	0.171700	0.808900	0.013000	0.178100	0.785800	0.033600	0.180600	0.709400	0.142400	0.148200	0.589500	0.315200	0.095300	0.415700	0.537500	0.046800
0.591200	0.324200	0.084600	0.723400	0.236100	0.040500	0.795700	0.140600	0.063700	0.819800	0.061700	0.118500	0.791600	0.027000	0.181400	0.696900	0.051200	0.251900	0.597400	0.123200	0.279400	0.486700	0.233900	0.279400	0.418500	0.339100	0.242400	0.382000	0.414200	0.203800	0.427500	0.407700	0.164800	0.509100	0.348800	0.142100	0.621600	0.237100	0.141300	0.724300	0.109000	0.166700	0.779700	0.028800	0.191500	0.788400	0.020800	0.190800	0.730200	0.102000	0.167800	0.604600	0.259700	0.135700	0.464300	0.465000	0.070700	0.303100	0.672000	0.024900
0.703600	0.253200	0.043200	0.785600	0.164600	0.049800	0.830400	0.079500	0.090100	0.804900	0.029900	0.165200	0.741900	0.035300	0.222800	0.639500	0.097100	0.263400	0.522000	0.205000	0.273000	0.435900	0.313600	0.250500	0.376100	0.413700	0.210200	0.399600	0.428700	0.171700	0.478700	0.378200	0.143100	0.585900	0.267700	0.146400	0.686700	0.151500	0.161800	0.773300	0.050600	0.176100	0.790300	0.013800	0.195900	0.742600	0.069700	0.187700	0.654700	0.198700	0.146600	0.502900	0.403900	0.093200	0.356300	0.605400	0.038300	0.213400	0.766200	0.020400
0.784000	0.175100	0.040900	0.822900	0.095300	0.081800	0.820300	0.037400	0.142300	0.772300	0.029400	0.198300	0.661700	0.081000	0.257300	0.554400	0.184300	0.261300	0.454600	0.301600	0.243800	0.406700	0.382700	0.210600	0.397100	0.427000	0.175900	0.442800	0.405500	0.151700	0.545200	0.311900	0.142900	0.649200	0.192600	0.158200	0.736300	0.078600	0.185100	0.784200	0.013900	0.201900	0.755900	0.042400	0.201700	0.676000	0.159000	0.165000	0.533700	0.349800	0.116500	0.397900	0.545600	0.056500	0.243400	0.732700	0.023900	0.138300	0.826300	0.035400
0.827700	0.107100	0.065200	0.843600	0.041600	0.114800	0.796800	0.027700	0.175500	0.710000	0.063200	0.226800	0.598900	0.153500	0.247600	0.482000	0.270200	0.247800	0.410200	0.370100	0.219700	0.385000	0.435500	0.179500	0.416700	0.428900	0.154400	0.503000	0.350200	0.146800	0.609100	0.234300	0.156600	0.703200	0.112700	0.184100	0.769700	0.026900	0.203400	0.761300	0.021800	0.216900	0.695100	0.105700	0.199200	0.576300	0.283900	0.139800	0.433200	0.491700	0.075100	0.290500	0.680000	0.029500	0.168900	0.804900	0.026200	0.080700	0.837000	0.082300
0.844900	0.053600	0.101500	0.814300	0.022900	0.162800	0.726400	0.049500	0.224100	0.626000	0.132500	0.241500	0.516100	0.238300	0.245600	0.428600	0.350600	0.220800	0.389600	0.422800	0.187600	0.398200	0.444700	0.157100	0.467000	0.391100	0.141900	0.568400	0.270200	0.161400	0.675700	0.145400	0.178900	0.744400	0.046300	0.209300	0.766000	0.015600	0.218400	0.717200	0.083800	0.199000	0.610700	0.225100	0.164200	0.468000	0.435700	0.096300	0.314800	0.637800	0.047400	0.190700	0.783500	0.025800	0.103100	0.839600	0.057300	0.041800	0.790700	0.167500
0.828700	0.026100	0.145200	0.757000	0.045700	0.197300	0.649000	0.120600	0.230400	0.534800	0.220400	0.244800	0.441600	0.335900	0.222500	0.385900	0.423300	0.190800	0.397500	0.439400	0.163100	0.440400	0.411500	0.148100	0.535300	0.308100	0.156600	0.637200	0.182500	0.180300	0.722300	0.066400	0.211300	0.751600	0.016400	0.232000	0.721000	0.054700	0.224300	0.631300	0.186900	0.181800	0.510600	0.370900	0.118500	0.346000	0.592100	0.061900	0.216900	0.754400	0.028700	0.117700	0.835500	0.046800	0.051300	0.814200	0.134500	0.027100	0.687800	0.285100
