0.199615	0.317781	0.482604	0.316639	0.374466	0.308894	0.455911	0.379066	0.165024	0.593468	0.328488	0.078044	0.708696	0.237099	0.054206	0.778417	0.134055	0.087529	0.788756	0.054374	0.156870	0.742635	0.025503	0.231863	0.651824	0.056487	0.291689	0.540963	0.142060	0.316977	0.443881	0.254181	0.301938	0.393270	0.347542	0.259188	0.400740	0.395774	0.203487	0.468171	0.374655	0.157174	0.574703	0.292309	0.132989	0.695897	0.172010	0.132094	0.789982	0.064385	0.145633	0.831914	0.010491	0.157594	0.810412	0.035119	0.154469	0.721696	0.150818	0.127485
0.285136	0.359516	0.355348	0.416862	0.379413	0.203726	0.558227	0.344585	0.097187	0.682285	0.265042	0.052673	0.769136	0.163872	0.066992	0.800606	0.074417	0.124978	0.771410	0.027941	0.200649	0.694672	0.040148	0.265180	0.587827	0.109335	0.302838	0.480863	0.216559	0.302578	0.407047	0.324844	0.268109	0.390087	0.391185	0.218728	0.434305	0.396029	0.169666	0.528473	0.331887	0.139640	0.643709	0.222549	0.133743	0.752173	0.101558	0.146269	0.815308	0.022419	0.162273	0.817174	0.016731	0.166095	0.753991	0.098171	0.147838	0.632227	0.261872	0.105901
0.383732	0.375279	0.240989	0.521613	0.356183	0.122204	0.654129	0.288090	0.057782	0.754107	0.192429	0.053464	0.804862	0.097547	0.097591	0.795593	0.035991	0.168415	0.730632	0.030588	0.238780	0.632213	0.082826	0.284961	0.521747	0.180357	0.297897	0.431292	0.293108	0.275600	0.389768	0.380469	0.229764	0.409050	0.408298	0.182652	0.485618	0.366990	0.147392	0.596253	0.267689	0.136058	0.707258	0.147162	0.145581	0.790464	0.045092	0.164445	0.814772	0.010361	0.174867	0.775014	0.060162	0.164823	0.674985	0.194855	0.130160	0.530285	0.391884	0.077831
0.491980	0.361591	0.146429	0.625341	0.306617	0.068042	0.737203	0.216322	0.046475	0.803318	0.120323	0.076359	0.812630	0.047897	0.139472	0.763537	0.025654	0.210810	0.670089	0.064114	0.265796	0.561491	0.149801	0.288708	0.460837	0.261222	0.277941	0.398505	0.361380	0.240115	0.395434	0.412238	0.192328	0.449853	0.394438	0.155709	0.550589	0.310460	0.138951	0.664859	0.189725	0.145416	0.758023	0.077370	0.164607	0.804817	0.013956	0.181226	0.785324	0.036063	0.178613	0.705780	0.142837	0.151383	0.576828	0.320521	0.102651	0.421142	0.530675	0.048183
0.600618	0.319123	0.080259	0.717517	0.238063	0.044420	0.797865	0.141391	0.060744	0.823477	0.062058	0.114465	0.790774	0.025499	0.183727	0.708026	0.047883	0.244091	0.597686	0.125400	0.276914	0.492556	0.231396	0.276049	0.414628	0.338446	0.246925	0.388751	0.408431	0.202818	0.425102	0.412247	0.162651	0.508264	0.349257	0.142478	0.620695	0.234365	0.144940	0.724016	0.111719	0.164265	0.786907	0.028304	0.184790	0.789979	0.019608	0.190414	0.726869	0.103374	0.169757	0.614287	0.259625	0.126089	0.467941	0.461891	0.070168	0.314466	0.660367	0.025167
0.699216	0.254779	0.046006	0.788386	0.162462	0.049152	0.829291	0.077014	0.093695	0.812345	0.029136	0.158519	0.742333	0.036115	0.221552	0.636689	0.100786	0.262525	0.523652	0.205353	0.270995	0.435535	0.314150	0.250315	0.390415	0.398230	0.211355	0.404359	0.424702	0.170939	0.475393	0.378647	0.145960	0.576400	0.279140	0.144460	0.685669	0.151820	0.162511	0.764115	0.049259	0.186626	0.787643	0.012963	0.199394	0.744901	0.067809	0.187290	0.643635	0.208706	0.147659	0.508621	0.398468	0.092910	0.358105	0.601427	0.040468	0.219058	0.763008	0.017934
0.780498	0.177172	0.042329	0.831677	0.091279	0.077044	0.827919	0.034399	0.137683	0.770123	0.029294	0.200583	0.671442	0.081637	0.246921	0.556655	0.179711	0.263634	0.456262	0.294128	0.249611	0.397681	0.386061	0.216258	0.392424	0.430095	0.177481	0.445233	0.404834	0.149934	0.541833	0.313339	0.144828	0.646789	0.192693	0.160518	0.736995	0.075975	0.187030	0.777943	0.015965	0.206092	0.756094	0.041276	0.202630	0.669470	0.161442	0.169087	0.539009	0.347063	0.113928	0.394187	0.548104	0.057709	0.252870	0.724733	0.022397	0.138679	0.825477	0.035844
0.830939	0.105490	0.063570	0.840333	0.042614	0.117053	0.794824	0.025250	0.179926	0.705626	0.064276	0.230098	0.592510	0.152915	0.254575	0.484191	0.267081	0.248728	0.409305	0.371015	0.219680	0.386839	0.429568	0.183594	0.420344	0.425308	0.154348	0.502950	0.352214	0.144836	0.610431	0.231131	0.158438	0.704160	0.111135	0.184705	0.762670	0.027624	0.209705	0.760410	0.024823	0.214767	0.695581	0.113540	0.190879	0.574957	0.286439	0.138604	0.429155	0.493654	0.077191	0.288122	0.679738	0.032139	0.166589	0.806858	0.026553	0.082017	0.834171	0.083812
0.848594	0.049674	0.101732	0.814874	0.023948	0.161178	0.733297	0.052457	0.214246	0.624368	0.131570	0.244062	0.512076	0.242666	0.245257	0.425235	0.352987	0.221779	0.386546	0.426548	0.186906	0.403664	0.438539	0.157797	0.471414	0.383253	0.145334	0.571988	0.272359	0.155653	0.674393	0.142296	0.183312	0.742230	0.046462	0.211308	0.758492	0.017023	0.224485	0.710195	0.081313	0.208491	0.607463	0.229045	0.163492	0.464420	0.436124	0.099456	0.317205	0.638289	0.044507	0.192143	0.782971	0.024886	0.098470	0.840495	0.061035	0.045467	0.787418	0.167115
0.829414	0.024169	0.146417	0.757468	0.043487	0.199045	0.651416	0.115346	0.233238	0.538355	0.221650	0.239994	0.443103	0.335005	0.221892	0.390301	0.419864	0.189835	0.393235	0.446945	0.159819	0.446944	0.407178	0.145878	0.538131	0.308469	0.153401	0.640601	0.179292	0.180107	0.721149	0.066127	0.212724	0.751076	0.017128	0.231796	0.720037	0.055628	0.224335	0.629406	0.185822	0.184772	0.499449	0.376574	0.123977	0.348917	0.590284	0.060800	0.214292	0.757788	0.027920	0.114695	0.838186	0.047120	0.052420	0.815310	0.132271	0.028005	0.687516	0.284479
