0.223621	0.294365	0.482014	0.332190	0.327330	0.340480	0.404341	0.378349	0.217310	0.512658	0.359968	0.127373	0.636412	0.296118	0.067470	0.692369	0.215951	0.091680	0.740379	0.142499	0.117122	0.739552	0.074683	0.185764	0.669635	0.066648	0.263717	0.595331	0.094219	0.310450	0.524633	0.157303	0.318064	0.447570	0.247798	0.304632	0.408368	0.330823	0.260809	0.420936	0.364165	0.214899	0.433148	0.387609	0.179243	0.510238	0.351134	0.138628	0.588459	0.273544	0.137997	0.658089	0.186422	0.155489	0.737300	0.097823	0.164877	0.791193	0.054535	0.154272
0.301282	0.347269	0.351449	0.385359	0.378729	0.235912	0.502056	0.350151	0.147793	0.590957	0.317292	0.091750	0.687135	0.244817	0.068049	0.721649	0.164406	0.113945	0.732510	0.105075	0.162414	0.709002	0.063360	0.227638	0.625740	0.091124	0.283136	0.566011	0.151126	0.282863	0.486823	0.223863	0.289314	0.433135	0.305626	0.261238	0.400675	0.384056	0.215269	0.432253	0.383369	0.184378	0.457891	0.376522	0.165587	0.535356	0.315633	0.149011	0.638028	0.203662	0.158310	0.705581	0.111333	0.183087	0.759501	0.066931	0.173568	0.777100	0.050276	0.172624
0.405361	0.344365	0.250274	0.514339	0.338821	0.146840	0.610119	0.293561	0.096320	0.673046	0.257682	0.069272	0.735351	0.171114	0.093535	0.744728	0.104606	0.150666	0.731108	0.061002	0.207891	0.662762	0.076430	0.260809	0.561512	0.143623	0.294865	0.525315	0.200559	0.274126	0.441781	0.288242	0.269977	0.409592	0.358324	0.232084	0.406259	0.395102	0.198639	0.428646	0.401352	0.170003	0.521822	0.319967	0.158211	0.595258	0.239888	0.164854	0.689052	0.148138	0.162810	0.742634	0.077701	0.179665	0.770389	0.054461	0.175151	0.742335	0.078420	0.179245
0.502220	0.358057	0.139723	0.583928	0.332012	0.084060	0.679491	0.254709	0.065800	0.740454	0.176285	0.083262	0.759966	0.109697	0.130336	0.736827	0.064498	0.198675	0.664037	0.080339	0.255624	0.610358	0.103282	0.286360	0.521579	0.199035	0.279387	0.471306	0.274189	0.254505	0.419373	0.351679	0.228949	0.401481	0.407300	0.191219	0.426092	0.404123	0.169786	0.470678	0.376491	0.152831	0.564220	0.268922	0.166858	0.658867	0.165492	0.175641	0.743582	0.077012	0.179406	0.740901	0.060659	0.198440	0.758263	0.073669	0.168067	0.674387	0.159946	0.165668
0.593251	0.318860	0.087889	0.678543	0.248604	0.072853	0.744384	0.174521	0.081096	0.763857	0.101617	0.134527	0.731532	0.077896	0.190572	0.680325	0.071781	0.247893	0.622900	0.101904	0.275196	0.538105	0.185164	0.276731	0.465090	0.290682	0.244228	0.400439	0.364509	0.235052	0.390768	0.407815	0.201416	0.426141	0.401134	0.172725	0.488318	0.354814	0.156868	0.548008	0.286615	0.165377	0.630352	0.208855	0.160792	0.732987	0.081892	0.185121	0.742066	0.063474	0.194460	0.740907	0.072748	0.186346	0.683352	0.149889	0.166759	0.563688	0.295319	0.140993
0.713688	0.217744	0.068568	0.743031	0.182445	0.074524	0.790837	0.110700	0.098463	0.753661	0.067663	0.178676	0.694740	0.068714	0.236546	0.626409	0.097033	0.276558	0.536407	0.189204	0.274389	0.495066	0.270651	0.234282	0.418970	0.356640	0.224390	0.390671	0.412669	0.196660	0.408813	0.428458	0.162729	0.445608	0.389173	0.165220	0.540427	0.290006	0.169568	0.626146	0.189218	0.184636	0.682879	0.114703	0.202418	0.740169	0.063501	0.196330	0.742124	0.063284	0.194592	0.703683	0.116350	0.179967	0.571629	0.271067	0.157303	0.461026	0.422469	0.116505
0.751295	0.178347	0.070357	0.780850	0.106810	0.112340	0.749053	0.065579	0.185369	0.704890	0.069488	0.225622	0.622760	0.128023	0.249218	0.543210	0.207231	0.249559	0.473579	0.269923	0.256498	0.437500	0.334783	0.227717	0.389797	0.417885	0.192319	0.396188	0.417568	0.186244	0.434712	0.397405	0.167883	0.503891	0.319900	0.176209	0.606053	0.217945	0.176002	0.664336	0.121399	0.214266	0.718923	0.069090	0.211987	0.746640	0.062625	0.190735	0.678613	0.128035	0.193353	0.565789	0.278464	0.155747	0.501077	0.385568	0.113355	0.341438	0.574524	0.084038
0.785389	0.097214	0.117396	0.751990	0.084813	0.163197	0.737937	0.060965	0.201098	0.681428	0.110988	0.207584	0.577830	0.163515	0.258656	0.497432	0.269977	0.232591	0.414894	0.359574	0.225532	0.411446	0.396800	0.191755	0.387279	0.423510	0.189211	0.445240	0.393264	0.161496	0.493042	0.321692	0.185266	0.555221	0.236777	0.208002	0.661782	0.120977	0.217241	0.716057	0.064345	0.219599	0.720803	0.058250	0.220947	0.687842	0.110077	0.202081	0.593014	0.235930	0.171056	0.482330	0.378852	0.138818	0.369473	0.531167	0.099361	0.224357	0.690591	0.085052
0.753072	0.071972	0.174956	0.734043	0.076537	0.189421	0.652174	0.110567	0.237259	0.557981	0.205274	0.236745	0.504375	0.256562	0.239063	0.423775	0.363661	0.212564	0.405420	0.411471	0.183110	0.400539	0.430458	0.169003	0.425186	0.415868	0.158946	0.474792	0.345152	0.180055	0.576401	0.229768	0.193831	0.653408	0.142142	0.204451	0.690627	0.077631	0.231742	0.731009	0.062358	0.206633	0.694233	0.102285	0.203482	0.617257	0.216538	0.166206	0.504912	0.353635	0.141454	0.369404	0.519088	0.111508	0.244816	0.671155	0.084029	0.154438	0.754878	0.090684
0.703143	0.070571	0.226286	0.654264	0.118489	0.227247	0.568360	0.179390	0.252250	0.510067	0.254754	0.235179	0.414366	0.374430	0.211203	0.384198	0.426801	0.189001	0.354695	0.450955	0.194350	0.428263	0.396650	0.175088	0.481633	0.337143	0.181224	0.580463	0.225579	0.193958	0.639693	0.135434	0.224872	0.671408	0.082438	0.246154	0.722487	0.066648	0.210865	0.670971	0.103578	0.225451	0.606473	0.193092	0.200435	0.487932	0.368075	0.143993	0.379942	0.502488	0.117570	0.253968	0.657143	0.088889	0.152431	0.747048	0.100522	0.112429	0.755932	0.131638
