0.304316	0.453073	0.242611	0.306963	0.453460	0.239578	0.309948	0.453528	0.236523	0.313099	0.453325	0.233575	0.316414	0.452897	0.230689	0.319806	0.452289	0.227905	0.323191	0.451548	0.225261	0.326410	0.450743	0.222847	0.329618	0.449859	0.220523	0.332731	0.448933	0.218335	0.335670	0.448007	0.216323	0.338235	0.447161	0.214604	0.340641	0.446339	0.213021	0.342708	0.445612	0.211681	0.344410	0.444999	0.210591	0.345811	0.444487	0.209702	0.346800	0.444121	0.209080	0.347392	0.443900	0.208709	0.347618	0.443815	0.208567	0.347441	0.443881	0.208678
0.300625	0.490419	0.208956	0.302221	0.490659	0.207121	0.304201	0.490556	0.205243	0.306428	0.490167	0.203405	0.308875	0.489539	0.201585	0.311464	0.488724	0.199812	0.314113	0.487775	0.198112	0.316682	0.486769	0.196549	0.319283	0.485684	0.195033	0.321840	0.484562	0.193598	0.324279	0.483450	0.192271	0.326427	0.482441	0.191132	0.328456	0.481465	0.190079	0.330209	0.480605	0.189185	0.331660	0.479884	0.188456	0.332857	0.479282	0.187861	0.333705	0.478852	0.187443	0.334213	0.478593	0.187194	0.334408	0.478493	0.187099	0.334256	0.478571	0.187173
0.294621	0.529457	0.175922	0.295159	0.529680	0.175161	0.296123	0.529531	0.174347	0.297408	0.529071	0.173521	0.298969	0.528354	0.172678	0.300731	0.527433	0.171836	0.302620	0.526368	0.171012	0.304515	0.525245	0.170240	0.306482	0.524036	0.169481	0.308457	0.522790	0.168753	0.310373	0.521556	0.168071	0.312081	0.520438	0.167481	0.313712	0.519357	0.166931	0.315133	0.518406	0.166461	0.316316	0.517608	0.166076	0.317298	0.516943	0.165760	0.317996	0.516468	0.165537	0.318415	0.516181	0.165404	0.318576	0.516071	0.165353	0.318450	0.516157	0.165393
0.286271	0.570287	0.143443	0.285742	0.570625	0.143634	0.285674	0.570554	0.143771	0.286000	0.570141	0.143859	0.286652	0.569443	0.143905	0.287564	0.568519	0.143917	0.288666	0.567433	0.143901	0.289860	0.566276	0.143864	0.291168	0.565022	0.143810	0.292533	0.563723	0.143744	0.293898	0.562431	0.143670	0.295144	0.561258	0.143598	0.296354	0.560122	0.143524	0.297423	0.559121	0.143456	0.298323	0.558279	0.143397	0.299076	0.557577	0.143347	0.299614	0.557075	0.143311	0.299939	0.556773	0.143289	0.300063	0.556656	0.143280	0.299966	0.556747	0.143287
0.275783	0.611569	0.112648	0.274215	0.612153	0.113631	0.273137	0.612290	0.114573	0.272517	0.612042	0.115441	0.272268	0.611476	0.116257	0.272332	0.610654	0.117014	0.272649	0.609644	0.117708	0.273139	0.608540	0.118322	0.273781	0.607323	0.118896	0.274530	0.606047	0.119423	0.275336	0.604767	0.119896	0.276111	0.603597	0.120292	0.276892	0.602458	0.120650	0.277601	0.601450	0.120949	0.278211	0.600601	0.121188	0.278729	0.599890	0.121381	0.279103	0.599382	0.121516	0.279330	0.599075	0.121595	0.279417	0.598957	0.121626	0.279349	0.599049	0.121602
0.263459	0.652063	0.084478	0.260911	0.653018	0.086071	0.258873	0.653484	0.087644	0.257349	0.653515	0.089136	0.256235	0.653191	0.090575	0.255481	0.652575	0.091944	0.255034	0.651737	0.093228	0.254839	0.650772	0.094389	0.254830	0.649675	0.095495	0.254974	0.648498	0.096528	0.255230	0.647298	0.097471	0.255540	0.646189	0.098271	0.255896	0.645100	0.099004	0.256248	0.644130	0.099621	0.256569	0.643309	0.100122	0.256853	0.642619	0.100528	0.257064	0.642125	0.100812	0.257194	0.641826	0.100981	0.257244	0.641711	0.101045	0.257205	0.641800	0.100995
0.249081	0.692124	0.058795	0.245606	0.693585	0.060808	0.242653	0.694511	0.062836	0.240261	0.694946	0.064793	0.238310	0.694980	0.066710	0.236762	0.694681	0.068558	0.235569	0.694118	0.070313	0.234700	0.693385	0.071915	0.234049	0.692493	0.073457	0.233594	0.691496	0.074910	0.233304	0.690450	0.076246	0.233150	0.689464	0.077386	0.233081	0.688482	0.078437	0.233076	0.687597	0.079327	0.233108	0.686842	0.080050	0.233156	0.686204	0.080640	0.233202	0.685745	0.081053	0.233234	0.685467	0.081299	0.233248	0.685359	0.081393	0.233237	0.685443	0.081320
0.233924	0.728184	0.037891	0.229657	0.730243	0.040101	0.225914	0.731720	0.042366	0.222768	0.732645	0.044587	0.220084	0.733125	0.046791	0.217833	0.733225	0.048942	0.215979	0.733016	0.051005	0.214509	0.732586	0.052905	0.213282	0.731970	0.054748	0.212288	0.731217	0.056495	0.211503	0.730385	0.058112	0.210928	0.729572	0.059500	0.210473	0.728744	0.060784	0.210142	0.727984	0.061874	0.209908	0.727328	0.062764	0.209741	0.726768	0.063490	0.209637	0.726363	0.064001	0.209579	0.726116	0.064305	0.209558	0.726021	0.064422	0.209574	0.726095	0.064331
0.217367	0.761706	0.020927	0.212410	0.764476	0.023114	0.207972	0.766619	0.025409	0.204153	0.768143	0.027703	0.200810	0.769173	0.030017	0.197924	0.769771	0.032306	0.195464	0.770010	0.034527	0.193441	0.769967	0.036592	0.191681	0.769707	0.038612	0.190184	0.769274	0.040542	0.188937	0.768724	0.042339	0.187967	0.768144	0.043889	0.187148	0.767522	0.045330	0.186509	0.766933	0.046559	0.186024	0.766411	0.047564	0.185653	0.765960	0.048387	0.185405	0.765629	0.048966	0.185262	0.765426	0.049312	0.185208	0.765347	0.049445	0.185250	0.765409	0.049341
0.199916	0.791179	0.008905	0.194409	0.794760	0.010831	0.189405	0.797666	0.012929	0.185030	0.799885	0.015086	0.181133	0.801556	0.017311	0.177705	0.802742	0.019553	0.174725	0.803513	0.021762	0.172222	0.803935	0.023842	0.169997	0.804104	0.025899	0.168058	0.804062	0.027881	0.166401	0.803858	0.029741	0.165080	0.803564	0.031356	0.163935	0.803200	0.032865	0.163019	0.802823	0.034158	0.162308	0.802472	0.035220	0.161752	0.802156	0.036092	0.161375	0.801919	0.036706	0.161154	0.801772	0.037074	0.161071	0.801715	0.037214	0.161136	0.801760	0.037105
